quadro,regiao,linha,coluna,valor,nota
7,Norte e Centro-Oeste,fogao_lenha,dom_total,701451,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,dom_total,110760,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,dom_total,40716,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,dom_total,35228,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,dom_total,454584,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,dom_total,192582,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,dom_total,171600,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,dom_total,47970,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,pes_total,5530122,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,pes_total,461136,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,pes_total,2086968,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,pes_total,2982018,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_lenha,pes_total,3949374,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,pes_total,623800,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,pes_total,242346,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,pes_total,196872,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,pes_total,2580942,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,pes_total,1086228,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,pes_total,1032486,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,pes_total,308100,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,dom_urbana,400062,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,dom_urbana,78390,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,dom_urbana,156468,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,dom_urbana,165204,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_lenha,dom_urbana,194610,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,dom_urbana,107172,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,dom_urbana,40248,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,dom_urbana,33668,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,dom_urbana,331422,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,dom_urbana,182520,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,dom_urbana,138840,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,dom_urbana,42510,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,pes_urbana,2196402,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,pes_urbana,452634,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,pes_urbana,866268,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,pes_urbana,877500,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_lenha,pes_urbana,1054950,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,pes_urbana,601926,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,pes_urbana,240318,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,pes_urbana,184392,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,pes_urbana,1837758,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,pes_urbana,1026792,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,pes_urbana,814476,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,pes_urbana,269100,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,dom_rural,582582,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,dom_rural,1716,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,dom_rural,216528,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,dom_rural,364338,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_lenha,dom_rural,506841,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,dom_rural,3588,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,dom_rural,468,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,dom_rural,1560,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,dom_rural,123162,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,dom_rural,10062,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,dom_rural,32760,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,dom_rural,5460,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,pes_rural,3333720,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,pes_rural,8502,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,pes_rural,1220700,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,pes_rural,2104518,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_lenha,pes_rural,2894424,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_carvao,pes_rural,21874,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_gas,pes_rural,2028,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,fogao_oleo_querosene,pes_rural,12480,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,instalacao_sanitaria,pes_rural,743184,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,iluminacao_eletrica,pes_rural,59436,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,radio,pes_rural,218010,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,geladeira,pes_rural,39000,"Brasil menos Nordeste, Leste e Sul"
