tabela,nivel,regiao,uf60,nome,item,sexo,medida,valor,pagina,fonte,status,nota
37,uf,Leste,54,Guanabara,sem declaracao,homens,,5004,90,universo,ok,
37,uf,Leste,54,Guanabara,sem declaracao,mulheres,,5273,90,universo,ok,
37,uf,Leste,54,Guanabara,total,homens,,1593999,90,universo,ok,
37,uf,Leste,54,Guanabara,total,mulheres,,1687909,90,universo,ok,
37,regiao,Sul,,Sul,amarelos,homens,,234705,90,,ok,
37,regiao,Sul,,Sul,amarelos,mulheres,,213684,90,,ok,
37,regiao,Sul,,Sul,brancos,homens,,10654581,90,,ok,
37,regiao,Sul,,Sul,brancos,mulheres,,10414242,90,,ok,
37,regiao,Sul,,Sul,pardos,homens,,949742,90,,aritmetica,
37,regiao,Sul,,Sul,pardos,mulheres,,890896,90,,aritmetica,
37,regiao,Sul,,Sul,pretos,homens,,607774,90,,ok,
37,regiao,Sul,,Sul,pretos,mulheres,,614756,90,,ok,
37,regiao,Sul,,Sul,sem declaracao,homens,,13135,90,,ok,
37,regiao,Sul,,Sul,sem declaracao,mulheres,,11923,90,,ok,
37,regiao,Sul,,Sul,total,homens,,12459937,90,,ok,
37,regiao,Sul,,Sul,total,mulheres,,12145501,90,,ok,
37,uf,Sul,60,São Paulo,amarelos,homens,,186784,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,amarelos,mulheres,,170455,90,amostra 25%,aritmetica,
37,uf,Sul,60,São Paulo,brancos,homens,,5352565,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,brancos,mulheres,,5253059,90,amostra 25%,aritmetica,
37,uf,Sul,60,São Paulo,pardos,homens,,550102,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,pardos,mulheres,,526011,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,pretos,homens,,377085,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,pretos,mulheres,,386540,90,amostra 25%,aritmetica,
37,uf,Sul,60,São Paulo,sem declaracao,homens,,10983,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,sem declaracao,mulheres,,10222,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,total,homens,,6477519,90,amostra 25%,ok,
37,uf,Sul,60,São Paulo,total,mulheres,,6346287,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,amarelos,homens,,45451,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,amarelos,mulheres,,40974,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,brancos,homens,,1835240,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,brancos,mulheres,,1722617,90,amostra 25%,aritmetica,
37,uf,Sul,71,Paraná,pardos,homens,,251155,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,pardos,mulheres,,217097,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,pretos,homens,,78339,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,pretos,mulheres,,69787,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,sem declaracao,homens,,1737,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,sem declaracao,mulheres,,1324,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,total,homens,,2211922,90,amostra 25%,ok,
37,uf,Sul,71,Paraná,total,mulheres,,2051799,90,amostra 25%,ok,
37,uf,Sul,74,Santa Catarina,amarelos,homens,,593,90,universo,ok,
37,uf,Sul,74,Santa Catarina,amarelos,mulheres,,524,90,universo,ok,
37,uf,Sul,74,Santa Catarina,brancos,homens,,1015588,90,universo,ok,
37,uf,Sul,74,Santa Catarina,brancos,mulheres,,988233,90,universo,ok,
37,uf,Sul,74,Santa Catarina,pardos,homens,,31368,90,universo,ok,
37,uf,Sul,74,Santa Catarina,pardos,mulheres,,29778,90,universo,ok,
37,uf,Sul,74,Santa Catarina,pretos,homens,,31385,90,universo,aritmetica,
37,uf,Sul,74,Santa Catarina,pretos,mulheres,,31457,90,universo,aritmetica,
37,uf,Sul,74,Santa Catarina,sem declaracao,homens,,171,90,universo,ok,
37,uf,Sul,74,Santa Catarina,sem declaracao,mulheres,,155,90,universo,ok,
37,uf,Sul,74,Santa Catarina,total,homens,,1079105,90,universo,ok,
37,uf,Sul,74,Santa Catarina,total,mulheres,,1050147,90,universo,ok,
37,uf,Sul,81,Rio Grande do Sul,amarelos,homens,,1877,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,amarelos,mulheres,,1731,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,brancos,homens,,2451188,90,amostra 25%,aritmetica,
37,uf,Sul,81,Rio Grande do Sul,brancos,mulheres,,2450333,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,pardos,homens,,117117,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,pardos,mulheres,,118010,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,pretos,homens,,120965,90,amostra 25%,aritmetica,
37,uf,Sul,81,Rio Grande do Sul,pretos,mulheres,,126972,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,sem declaracao,homens,,244,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,sem declaracao,mulheres,,222,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,total,homens,,2691391,90,amostra 25%,ok,
37,uf,Sul,81,Rio Grande do Sul,total,mulheres,,2697268,90,amostra 25%,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,amarelos,homens,,7278,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,amarelos,mulheres,,5961,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,brancos,homens,,865600,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,brancos,mulheres,,807167,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,pardos,homens,,545312,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,pardos,mulheres,,498863,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,pretos,homens,,117332,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,pretos,mulheres,,101197,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,sem declaracao,homens,,602,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,sem declaracao,mulheres,,177,90,,ok,
37,regiao,Centro-Oeste,,Centro-Oeste,total,homens,,1536124,90,,aritmetica,
37,regiao,Centro-Oeste,,Centro-Oeste,total,mulheres,,1413365,90,,aritmetica,
37,uf,Centro-Oeste,91,Mato Grosso,amarelos,homens,,5811,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,amarelos,mulheres,,4785,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,brancos,homens,,242453,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,brancos,mulheres,,226013,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,pardos,homens,,186786,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,pardos,mulheres,,170442,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,pretos,homens,,30235,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,pretos,mulheres,,25569,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,sem declaracao,homens,,97,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,sem declaracao,mulheres,,42,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,total,homens,,465382,90,amostra 25%,ok,
37,uf,Centro-Oeste,91,Mato Grosso,total,mulheres,,426851,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,amarelos,homens,,999,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,amarelos,mulheres,,921,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,brancos,homens,,571194,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,brancos,mulheres,,549912,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,pardos,homens,,333151,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,pardos,mulheres,,312908,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,pretos,homens,,78023,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,pretos,mulheres,,70197,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,sem declaracao,homens,,89,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,sem declaracao,mulheres,,66,90,amostra 25%,uma_ok,
37,uf,Centro-Oeste,94,Goiás,total,homens,,983456,90,amostra 25%,ok,
37,uf,Centro-Oeste,94,Goiás,total,mulheres,,934004,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,amarelos,homens,,468,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,amarelos,mulheres,,255,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,brancos,homens,,51953,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,brancos,mulheres,,31242,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,pardos,homens,,25375,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,pardos,mulheres,,15513,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,pretos,homens,,9074,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,pretos,mulheres,,5431,90,amostra 25%,aritmetica,
37,uf,Centro-Oeste,97,Distrito Federal,sem declaracao,homens,,416,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,sem declaracao,mulheres,,69,90,amostra 25%,uma_ok,
37,uf,Centro-Oeste,97,Distrito Federal,total,homens,,87286,90,amostra 25%,ok,
37,uf,Centro-Oeste,97,Distrito Federal,total,mulheres,,52510,90,amostra 25%,ok,
40,brasil,,,Brasil,5 e mais,homens,,29372034,98,,ok,
40,brasil,,,Brasil,5 e mais,mulheres,,29625947,98,,aritmetica,
40,brasil,,,Brasil,5 e mais,total,,58997981,98,,ok,
40,brasil,,,Brasil,nao sabem,homens,,12978840,98,,ok,
40,brasil,,,Brasil,nao sabem,mulheres,,14600131,98,,ok,
40,brasil,,,Brasil,nao sabem,total,,27578971,98,,aritmetica,
40,brasil,,,Brasil,sabem,homens,,16362285,98,,ok,
40,brasil,,,Brasil,sabem,mulheres,,15000498,98,,ok,
40,brasil,,,Brasil,sabem,total,,31362783,98,,ok,
40,regiao,Norte,,Norte,5 e mais,homens,,1080169,98,,ok,
40,regiao,Norte,,Norte,5 e mais,mulheres,,1037653,98,,ok,
40,regiao,Norte,,Norte,5 e mais,total,,2117822,98,,ok,
40,regiao,Norte,,Norte,nao sabem,homens,,541667,98,,ok,
40,regiao,Norte,,Norte,nao sabem,mulheres,,557397,98,,ok,
40,regiao,Norte,,Norte,nao sabem,total,,1099064,98,,ok,
40,regiao,Norte,,Norte,sabem,homens,,538125,98,,ok,
40,regiao,Norte,,Norte,sabem,mulheres,,479949,98,,ok,
40,regiao,Norte,,Norte,sabem,total,,1018074,98,,ok,
40,uf,Norte,0,Rondônia,5 e mais,homens,,32061,98,universo,ok,
40,uf,Norte,0,Rondônia,5 e mais,mulheres,,24918,98,universo,ok,
40,uf,Norte,0,Rondônia,5 e mais,total,,56979,98,universo,ok,
40,uf,Norte,0,Rondônia,nao sabem,homens,,16481,98,universo,ok,
40,uf,Norte,0,Rondônia,nao sabem,mulheres,,13969,98,universo,aritmetica,
40,uf,Norte,0,Rondônia,nao sabem,total,,30450,98,universo,ok,
40,uf,Norte,0,Rondônia,sabem,homens,,15579,98,universo,ok,
40,uf,Norte,0,Rondônia,sabem,mulheres,,10949,98,universo,ok,
40,uf,Norte,0,Rondônia,sabem,total,,26528,98,universo,ok,
40,uf,Norte,1,Acre,5 e mais,homens,,68880,98,universo,ok,
40,uf,Norte,1,Acre,5 e mais,mulheres,,59915,98,universo,ok,
40,uf,Norte,1,Acre,5 e mais,total,,128795,98,universo,ok,
40,uf,Norte,1,Acre,nao sabem,homens,,47742,98,universo,ok,
40,uf,Norte,1,Acre,nao sabem,mulheres,,40677,98,universo,ok,
40,uf,Norte,1,Acre,nao sabem,total,,88419,98,universo,ok,
40,uf,Norte,1,Acre,sabem,homens,,21137,98,universo,ok,
40,uf,Norte,1,Acre,sabem,mulheres,,19238,98,universo,ok,
40,uf,Norte,1,Acre,sabem,total,,40375,98,universo,ok,
40,uf,Norte,2,Amazonas,5 e mais,homens,,300250,98,universo,ok,
40,uf,Norte,2,Amazonas,5 e mais,mulheres,,282826,98,universo,ok,
40,uf,Norte,2,Amazonas,5 e mais,total,,583076,98,universo,ok,
40,uf,Norte,2,Amazonas,nao sabem,homens,,167832,98,universo,ok,
40,uf,Norte,2,Amazonas,nao sabem,mulheres,,164910,98,universo,ok,
40,uf,Norte,2,Amazonas,nao sabem,total,,332742,98,universo,ok,
40,uf,Norte,2,Amazonas,sabem,homens,,132369,98,universo,ok,
40,uf,Norte,2,Amazonas,sabem,mulheres,,117877,98,universo,ok,
40,uf,Norte,2,Amazonas,sabem,total,,250246,98,universo,ok,
40,uf,Norte,3,Roraima,5 e mais,homens,,12053,98,universo,ok,
40,uf,Norte,3,Roraima,5 e mais,mulheres,,10922,98,universo,ok,
40,uf,Norte,3,Roraima,5 e mais,total,,22975,98,universo,ok,
40,uf,Norte,3,Roraima,nao sabem,homens,,6405,98,universo,ok,
40,uf,Norte,3,Roraima,nao sabem,mulheres,,6183,98,universo,ok,
40,uf,Norte,3,Roraima,nao sabem,total,,12588,98,universo,ok,
40,uf,Norte,3,Roraima,sabem,homens,,5648,98,universo,ok,
40,uf,Norte,3,Roraima,sabem,mulheres,,4739,98,universo,ok,
40,uf,Norte,3,Roraima,sabem,total,,10387,98,universo,ok,
40,uf,Norte,4,Pará,5 e mais,homens,,638809,98,universo,ok,
40,uf,Norte,4,Pará,5 e mais,mulheres,,632315,98,universo,ok,
40,uf,Norte,4,Pará,5 e mais,total,,1271124,98,universo,ok,
40,uf,Norte,4,Pará,nao sabem,homens,,290489,98,universo,ok,
40,uf,Norte,4,Pará,nao sabem,mulheres,,317556,98,universo,ok,
40,uf,Norte,4,Pará,nao sabem,total,,608045,98,universo,ok,
40,uf,Norte,4,Pará,sabem,homens,,348001,98,universo,ok,
40,uf,Norte,4,Pará,sabem,mulheres,,314494,98,universo,ok,
40,uf,Norte,4,Pará,sabem,total,,662495,98,universo,ok,
40,uf,Norte,6,Amapá,5 e mais,homens,,28116,98,universo,ok,
40,uf,Norte,6,Amapá,5 e mais,mulheres,,26757,98,universo,ok,
40,uf,Norte,6,Amapá,5 e mais,total,,54873,98,universo,ok,
40,uf,Norte,6,Amapá,nao sabem,homens,,12718,98,universo,ok,
40,uf,Norte,6,Amapá,nao sabem,mulheres,,14102,98,universo,ok,
40,uf,Norte,6,Amapá,nao sabem,total,,26820,98,universo,ok,
40,uf,Norte,6,Amapá,sabem,homens,,15391,98,universo,ok,
40,uf,Norte,6,Amapá,sabem,mulheres,,12652,98,universo,ok,
40,uf,Norte,6,Amapá,sabem,total,,28043,98,universo,aritmetica,
40,regiao,Nordeste,,Nordeste,5 e mais,homens,,6282107,98,,ok,
40,regiao,Nordeste,,Nordeste,5 e mais,mulheres,,6660796,98,,ok,
40,regiao,Nordeste,,Nordeste,5 e mais,total,,12942903,98,,ok,
40,regiao,Nordeste,,Nordeste,nao sabem,homens,,4195580,98,,ok,
40,regiao,Nordeste,,Nordeste,nao sabem,mulheres,,4438974,98,,aritmetica,
40,regiao,Nordeste,,Nordeste,nao sabem,total,,8634554,98,,ok,
40,regiao,Nordeste,,Nordeste,sabem,homens,,2084597,98,,aritmetica,
40,regiao,Nordeste,,Nordeste,sabem,mulheres,,2220342,98,,ok,
40,regiao,Nordeste,,Nordeste,sabem,total,,4304939,98,,ok,
40,uf,Nordeste,10,Maranhão,5 e mais,homens,,1043009,98,universo,ok,
40,uf,Nordeste,10,Maranhão,5 e mais,mulheres,,1017558,98,universo,aritmetica,
40,uf,Nordeste,10,Maranhão,5 e mais,total,,2060567,98,universo,ok,
40,uf,Nordeste,10,Maranhão,nao sabem,homens,,719438,98,universo,ok,
40,uf,Nordeste,10,Maranhão,nao sabem,mulheres,,719470,98,universo,ok,
40,uf,Nordeste,10,Maranhão,nao sabem,total,,1438908,98,universo,ok,
40,uf,Nordeste,10,Maranhão,sabem,homens,,323392,98,universo,ok,
40,uf,Nordeste,10,Maranhão,sabem,mulheres,,297933,98,universo,ok,
40,uf,Nordeste,10,Maranhão,sabem,total,,621325,98,universo,ok,
40,uf,Nordeste,12,Piauí,5 e mais,homens,,505620,98,universo,ok,
40,uf,Nordeste,12,Piauí,5 e mais,mulheres,,524208,98,universo,ok,
40,uf,Nordeste,12,Piauí,5 e mais,total,,1029828,98,universo,ok,
40,uf,Nordeste,12,Piauí,nao sabem,homens,,358822,98,universo,ok,
40,uf,Nordeste,12,Piauí,nao sabem,mulheres,,386375,98,universo,ok,
40,uf,Nordeste,12,Piauí,nao sabem,total,,745197,98,universo,ok,
40,uf,Nordeste,12,Piauí,sabem,homens,,146715,98,universo,ok,
40,uf,Nordeste,12,Piauí,sabem,mulheres,,137779,98,universo,ok,
40,uf,Nordeste,12,Piauí,sabem,total,,284494,98,universo,ok,
40,uf,Nordeste,14,Ceará,5 e mais,homens,,1324931,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,5 e mais,mulheres,,1418979,98,amostra 25%,aritmetica,
40,uf,Nordeste,14,Ceará,5 e mais,total,,2743910,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,nao sabem,homens,,898752,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,nao sabem,mulheres,,931440,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,nao sabem,total,,1830192,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,sabem,homens,,425678,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,sabem,mulheres,,487119,98,amostra 25%,ok,
40,uf,Nordeste,14,Ceará,sabem,total,,912797,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,5 e mais,homens,,459138,98,amostra 25%,aritmetica,
40,uf,Nordeste,17,Rio Grande do Norte,5 e mais,mulheres,,492588,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,5 e mais,total,,951726,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,nao sabem,homens,,295190,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,nao sabem,mulheres,,291498,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,nao sabem,total,,586688,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,sabem,homens,,163909,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,sabem,mulheres,,201067,98,amostra 25%,ok,
40,uf,Nordeste,17,Rio Grande do Norte,sabem,total,,364976,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,5 e mais,homens,,802512,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,5 e mais,mulheres,,874655,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,5 e mais,total,,1677167,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,nao sabem,homens,,541645,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,nao sabem,mulheres,,579312,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,nao sabem,total,,1120957,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,sabem,homens,,260860,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,sabem,mulheres,,295329,98,amostra 25%,ok,
40,uf,Nordeste,19,Paraíba,sabem,total,,556189,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,5 e mais,homens,,1639775,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,5 e mais,mulheres,,1788406,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,5 e mais,total,,3428181,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,nao sabem,homens,,1015730,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,nao sabem,mulheres,,1133637,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,nao sabem,total,,2149367,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,sabem,homens,,622935,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,sabem,mulheres,,653971,98,amostra 25%,ok,
40,uf,Nordeste,21,Pernambuco,sabem,total,,1276906,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,5 e mais,homens,,506534,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,5 e mais,mulheres,,543934,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,5 e mais,total,,1050468,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,nao sabem,homens,,365845,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,nao sabem,mulheres,,397049,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,nao sabem,total,,762894,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,sabem,homens,,140678,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,sabem,mulheres,,146869,98,amostra 25%,ok,
40,uf,Nordeste,25,Alagoas,sabem,total,,287547,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,5 e mais,homens,,588,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,5 e mais,mulheres,,468,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,5 e mais,total,,1056,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,nao sabem,homens,,158,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,nao sabem,mulheres,,193,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,nao sabem,total,,351,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,sabem,homens,,430,98,amostra 25%,ok,
40,uf,Nordeste,24,Fernando de Noronha,sabem,mulheres,,275,98,amostra 25%,aritmetica,
40,uf,Nordeste,24,Fernando de Noronha,sabem,total,,705,98,amostra 25%,ok,
40,regiao,Leste,,Leste,5 e mais,homens,,10183145,98,,ok,
40,regiao,Leste,,Leste,5 e mais,mulheres,,10457832,98,,ok,
40,regiao,Leste,,Leste,5 e mais,total,,20640977,98,,ok,
40,regiao,Leste,,Leste,nao sabem,homens,,4544538,98,,ok,
40,regiao,Leste,,Leste,nao sabem,mulheres,,5252446,98,,ok,
40,regiao,Leste,,Leste,nao sabem,total,,9796984,98,,ok,
40,regiao,Leste,,Leste,sabem,homens,,5630372,98,,ok,
40,regiao,Leste,,Leste,sabem,mulheres,,5197913,98,,ok,
40,regiao,Leste,,Leste,sabem,total,,10828285,98,,ok,
40,uf,Leste,30,Sergipe,5 e mais,homens,,296781,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,5 e mais,mulheres,,327982,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,5 e mais,total,,624763,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,nao sabem,homens,,193492,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,nao sabem,mulheres,,212770,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,nao sabem,total,,406262,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,sabem,homens,,103279,98,amostra 25%,ok,
40,uf,Leste,30,Sergipe,sabem,mulheres,,115189,98,amostra 25%,aritmetica,
40,uf,Leste,30,Sergipe,sabem,total,,218468,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,5 e mais,homens,,2389313,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,5 e mais,mulheres,,2545276,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,5 e mais,total,,4934589,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,nao sabem,homens,,1444681,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,nao sabem,mulheres,,1678872,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,nao sabem,total,,3123553,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,sabem,homens,,944528,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,sabem,mulheres,,866198,98,amostra 25%,ok,
40,uf,Leste,31,Bahia,sabem,total,,1810726,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,5 e mais,homens,,4025677,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,5 e mais,mulheres,,4057558,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,5 e mais,total,,8083235,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,nao sabem,homens,,1884543,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,nao sabem,mulheres,,2124084,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,nao sabem,total,,4008627,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,sabem,homens,,2139494,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,sabem,mulheres,,1931717,98,amostra 25%,ok,
40,uf,Leste,40,Minas Gerais,sabem,total,,4071211,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,5 e mais,homens,,160323,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,5 e mais,mulheres,,147230,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,5 e mais,total,,307553,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,nao sabem,homens,,103645,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,nao sabem,mulheres,,112919,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,nao sabem,total,,216564,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,sabem,homens,,56636,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,sabem,mulheres,,34255,98,amostra 25%,ok,
40,uf,Leste,50,Serra dos Aimorés,sabem,total,,90891,98,amostra 25%,ok,
40,uf,Leste,51,Espírito Santo,5 e mais,homens,,487559,98,universo,ok,
40,uf,Leste,51,Espírito Santo,5 e mais,mulheres,,472626,98,universo,ok,
40,uf,Leste,51,Espírito Santo,5 e mais,total,,960185,98,universo,ok,
40,uf,Leste,51,Espírito Santo,nao sabem,homens,,225732,98,universo,ok,
40,uf,Leste,51,Espírito Santo,nao sabem,mulheres,,249989,98,universo,deduzido,
40,uf,Leste,51,Espírito Santo,nao sabem,total,,475721,98,universo,ok,
40,uf,Leste,51,Espírito Santo,sabem,homens,,261779,98,universo,ok,
40,uf,Leste,51,Espírito Santo,sabem,mulheres,,222596,98,universo,ok,
40,uf,Leste,51,Espírito Santo,sabem,total,,484375,98,universo,ok,
40,uf,Leste,52,Rio de Janeiro,5 e mais,homens,,1425028,98,amostra 25%,aritmetica,
40,uf,Leste,52,Rio de Janeiro,5 e mais,mulheres,,1407935,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,5 e mais,total,,2832963,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,nao sabem,homens,,486159,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,nao sabem,mulheres,,567391,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,nao sabem,total,,1053550,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,sabem,homens,,938769,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,sabem,mulheres,,840442,98,amostra 25%,ok,
40,uf,Leste,52,Rio de Janeiro,sabem,total,,1779211,98,amostra 25%,ok,
