uf60,nome_uf60,cod60,nome,code_state_2010,code_muni_2010,zona_fisiografica,pop_total,pop_urbana,pop_rural,fonte_pop
60,Estado de S„o Paulo,6065,Piedade,35,3537800,606,21855,4812,17043,AEB
60,Estado de S„o Paulo,6066,Pilar do Sul,35,3537909,606,8088,2068,6020,AEB
60,Estado de S„o Paulo,6067,Ribeir√£o Branco,35,3543006,606,7145,754,6391,AEB
60,Estado de S„o Paulo,6068,S√£o Miguel Arcanjo,35,3550209,606,11604,3633,7971,AEB
60,Estado de S„o Paulo,6069,Tapira√≠,35,3553500,606,3731,558,3173,AEB
60,Estado de S„o Paulo,6070,Tabo√£o da Serra,35,3552809,607,7173,2809,4364,AEB
60,Estado de S„o Paulo,6080,Apia√≠,35,3502705,608,16221,4226,11995,AEB
60,Estado de S„o Paulo,6081,Iporanga,35,3521200,608,8536,915,7621,AEB
60,Estado de S„o Paulo,6082,Ribeira,35,3542800,608,5819,820,4999,AEB
60,Estado de S„o Paulo,6090,Cubat√£o,35,3513504,609,25166,18885,6281,AEB
60,Estado de S„o Paulo,6091,Guaruj√°,35,3518701,609,40790,30526,10264,AEB
60,Estado de S„o Paulo,6092,Itanha√©m,35,3522109,609,7365,5376,1989,AEB
60,Estado de S„o Paulo,6093,Mongagu√°,35,3531100,609,2365,1636,729,AEB
60,Estado de S„o Paulo,6094,Peru√≠be,35,3537602,609,3426,2226,1200,AEB
60,Estado de S„o Paulo,6095,Santos,35,3548500,609,265753,263054,2699,AEB
60,Estado de S„o Paulo,6096,S√£o Vicente,35,3551009,609,77208,76445,763,AEB
60,Estado de S„o Paulo,6100,Canan√©ia,35,3509908,610,6973,2085,4888,AEB
60,Estado de S„o Paulo,6101,Eldorado,35,3514809,610,11005,2123,8882,AEB
60,Estado de S„o Paulo,6102,Iguape,35,3520301,610,15457,5465,9992,AEB
60,Estado de S„o Paulo,6103,Itariri,35,3523305,610,6692,2085,4607,AEB
60,Estado de S„o Paulo,6104,Jacupiranga,35,3524600,610,14162,2870,11292,AEB
60,Estado de S„o Paulo,6105,Juqui√°,35,3526100,610,9598,2573,7025,AEB
60,Estado de S„o Paulo,6106,Miracatu,35,3529906,610,10962,1505,9457,AEB
60,Estado de S„o Paulo,6107,Pariquera-A√ßu,35,3536208,610,5452,1587,3865,AEB
60,Estado de S„o Paulo,6108,Pedro de Toledo,35,3537206,610,4508,1210,3298,AEB
60,Estado de S„o Paulo,6109,Registro,35,3542602,610,15244,4913,10331,AEB
60,Estado de S„o Paulo,6110,Sete Barras,35,3551801,611,5886,1293,4593,AEB
60,Estado de S„o Paulo,6120,√Åguas da Prata,35,3500402,612,6753,2294,4459,AEB
60,Estado de S„o Paulo,6121,Caconde,35,3508702,612,18158,6196,11962,AEB
60,Estado de S„o Paulo,6122,Divinol√¢ndia,35,3513900,612,11590,2755,8835,AEB
60,Estado de S„o Paulo,6123,Mococa,35,3530508,612,31851,15555,16296,AEB
60,Estado de S„o Paulo,6124,Pinhal,35,3515186,612,25720,14260,11460,AEB
60,Estado de S„o Paulo,6125,Santo Ant√¥nio do Jardim,35,3548104,612,5239,1117,4122,AEB
60,Estado de S„o Paulo,6126,S√£o Jo√£o da Boa Vista,35,3549102,612,39551,25226,14325,AEB
60,Estado de S„o Paulo,6127,S√£o Jos√© do Rio Pardo,35,3549706,612,31381,14186,17195,AEB
60,Estado de S„o Paulo,6128,S√£o Sebasti√£o da Grama,35,3550803,612,11402,2464,8938,AEB
60,Estado de S„o Paulo,6129,Tapiratiba,35,3553609,612,9818,1602,8216,AEB
60,Estado de S„o Paulo,6130,Vargem Grande do Sul,35,3556404,613,11874,6879,4995,AEB
60,Estado de S„o Paulo,6140,√Åguas de Lind√≥ia,35,3500501,614,6329,4207,2122,AEB
60,Estado de S„o Paulo,6141,Amparo,35,3501905,614,28636,15450,13186,AEB
60,Estado de S„o Paulo,6142,Atibaia,35,3504107,614,23380,8957,14423,AEB
60,Estado de S„o Paulo,6143,Bom Jesus dos Perd√µes,35,3507100,614,2605,1009,1596,AEB
60,Estado de S„o Paulo,6144,Bragan√ßa Paulista,35,3507605,614,69152,29452,39700,AEB
60,Estado de S„o Paulo,6145,Itapira,35,3522604,614,36357,17660,18697,AEB
60,Estado de S„o Paulo,6146,Itatiba,35,3523404,614,24000,13280,10720,AEB
60,Estado de S„o Paulo,6147,Jarinu,35,3525201,614,4391,542,3849,AEB
60,Estado de S„o Paulo,6148,Joan√≥polis,35,3525508,614,8844,1218,7626,AEB
60,Estado de S„o Paulo,6149,Monte Alegre do Sul,35,3531209,614,4807,1304,3503,AEB
60,Estado de S„o Paulo,6150,Nazar√© Paulista,35,3532405,615,7572,659,6913,AEB
60,Estado de S„o Paulo,6151,Pedreira,35,3537107,615,10976,7286,3690,AEB
60,Estado de S„o Paulo,6152,Piracaia,35,3538600,615,12200,3092,9108,AEB
60,Estado de S„o Paulo,6153,Serra Negra,35,3551603,615,11946,5221,6725,AEB
60,Estado de S„o Paulo,6154,Socorro,35,3552106,615,21125,6402,14723,AEB
60,Estado de S„o Paulo,6200,Ara√ßoiaba da Serra,35,3502903,620,12220,2743,9477,AEB
60,Estado de S„o Paulo,6201,Barueri,35,3505708,620,31562,28902,2660,AEB
60,Estado de S„o Paulo,6202,Boituva,35,3507001,620,10138,4905,5233,AEB
60,Estado de S„o Paulo,6203,Cabre√∫va,35,3508405,620,6512,822,5690,AEB
60,Estado de S„o Paulo,6204,Caieiras,35,3509007,620,9405,2959,6446,AEB
60,Estado de S„o Paulo,6205,Cajamar,35,3509205,620,6438,1822,4616,AEB
60,Estado de S„o Paulo,6206,Campinas,35,3509502,620,219303,184529,34774,AEB
60,Estado de S„o Paulo,6207,Cotia,35,3513009,620,17906,4368,13538,AEB
60,Estado de S„o Paulo,6208,Diadema,35,3513801,620,12308,1315,10993,AEB
60,Estado de S„o Paulo,6209,Elias Fausto,35,3514908,620,5681,1982,3699,AEB
60,Estado de S„o Paulo,6210,Ferraz de Vasconcelos,35,3515707,621,10167,9926,241,AEB
60,Estado de S„o Paulo,6211,Franco da Rocha,35,3516408,621,27930,12906,15024,AEB
60,Estado de S„o Paulo,6212,Guarulhos,35,3518800,621,101273,77980,23293,AEB
60,Estado de S„o Paulo,6213,Indaiatuba,35,3520509,621,19697,13507,6190,AEB
60,Estado de S„o Paulo,6214,Itapevi,35,3522505,621,10182,4630,5552,AEB
60,Estado de S„o Paulo,6215,Itaquaquecetuba,35,3523107,621,11456,6952,4504,AEB
60,Estado de S„o Paulo,6216,Itu,35,3523909,621,37242,23514,13728,AEB
60,Estado de S„o Paulo,6217,Jundia√≠,35,3525904,621,118874,84010,34864,AEB
60,Estado de S„o Paulo,6218,Mairinque,35,3528403,621,11741,4004,7737,AEB
60,Estado de S„o Paulo,6219,Mairipor√£,35,3528502,621,12842,2270,10572,AEB
60,Estado de S„o Paulo,6220,Mau√°,35,3529401,622,28924,14128,14796,AEB
60,Estado de S„o Paulo,6221,Mogi das Cruzes,35,3530607,622,100194,71335,28859,AEB
60,Estado de S„o Paulo,6222,Monte Mor,35,3531803,622,6322,2277,4045,AEB
60,Estado de S„o Paulo,6223,Po√°,35,3539806,622,16591,15419,1172,AEB
60,Estado de S„o Paulo,6224,Porto Feliz,35,3540606,622,21803,11786,10017,AEB
60,Estado de S„o Paulo,6225,Pirapora do Bom Jesus,35,3539103,622,2490,1042,1448,AEB
60,Estado de S„o Paulo,6226,Ribeir√£o Pires,35,3543303,622,21205,10779,10426,AEB
60,Estado de S„o Paulo,6227,Sales√≥polis,35,3545001,622,9130,1729,7401,AEB
60,Estado de S„o Paulo,6228,Salto,35,3545209,622,15412,12643,2769,AEB
60,Estado de S„o Paulo,6229,Salto de Pirapora,35,3545308,622,6188,2692,3496,AEB
60,Estado de S„o Paulo,6230,Santana de Parna√≠ba,35,3547304,623,5244,1467,3777,AEB
60,Estado de S„o Paulo,6231,Santo Andr√©,35,3547809,623,245147,231705,13442,AEB
60,Estado de S„o Paulo,6232,S√£o Bernardo do Campo,35,3548708,623,82411,62218,20193,AEB
60,Estado de S„o Paulo,6233,S√£o Caetano do Sul,35,3548807,623,114421,114039,382,AEB
60,Estado de S„o Paulo,6234,S√£o Paulo,35,3550308,623,3825351,3300218,525133,AEB
60,Estado de S„o Paulo,6235,S√£o Roque,35,3550605,623,29100,13899,15201,AEB
60,Estado de S„o Paulo,6236,Sorocaba,35,3552205,623,138323,119477,18846,AEB
60,Estado de S„o Paulo,6237,Sumar√©,35,3552403,623,10663,5343,5320,AEB
60,Estado de S„o Paulo,6238,Suzano,35,3552502,623,26332,11935,14397,AEB
60,Estado de S„o Paulo,6239,Valinhos,35,3556206,623,18302,10104,8198,AEB
60,Estado de S„o Paulo,6240,Vinhedo,35,3556701,624,13174,6001,7173,AEB
60,Estado de S„o Paulo,6250,Agua√≠,35,3500303,625,11120,7047,4073,AEB
60,Estado de S„o Paulo,6251,Artur Nogueira,35,3503802,625,8210,1447,6763,AEB
60,Estado de S„o Paulo,6252,Casa Branca,35,3510807,625,17401,9452,7949,AEB
60,Estado de S„o Paulo,6253,Conchal,35,3512209,625,5932,2561,3371,AEB
60,Estado de S„o Paulo,6254,Descalvado,35,3513702,625,15859,7220,8639,AEB
60,Estado de S„o Paulo,6255,Itobi,35,3523800,625,4776,1634,3142,AEB
60,Estado de S„o Paulo,6256,Jaguari√∫na,35,3524709,625,8545,2553,5992,AEB
60,Estado de S„o Paulo,6257,Leme,35,3526704,625,21518,11785,9733,AEB
60,Estado de S„o Paulo,6258,Mogi Gua√ßu,35,3530706,625,24643,13143,11500,AEB
60,Estado de S„o Paulo,6259,Moji Mirim,35,3530805,625,27783,18345,9438,AEB
60,Estado de S„o Paulo,6260,Pirassununga,35,3539301,626,27510,17299,10211,AEB
60,Estado de S„o Paulo,6261,Porto Ferreira,35,3540705,626,13375,10122,3253,AEB
60,Estado de S„o Paulo,6262,Santa Cruz da Concei√ß√£o,35,3546207,626,2183,529,1654,AEB
60,Estado de S„o Paulo,6263,Santa Cruz das Palmeiras,35,3546306,626,10440,5216,5224,AEB
60,Estado de S„o Paulo,6264,Santo Ant√¥nio de Posse,35,3548005,626,5710,2210,3500,AEB
60,Estado de S„o Paulo,6265,Tamba√∫,35,3553302,626,11141,5877,5264,AEB
60,Estado de S„o Paulo,6270,Americana,35,3501608,627,37856,32000,5856,AEB
60,Estado de S„o Paulo,6271,Anal√¢ndia,35,3502002,627,2870,903,1967,AEB
60,Estado de S„o Paulo,6272,Araras,35,3503307,627,39102,23898,15204,AEB
60,Estado de S„o Paulo,6273,Cordeir√≥polis,35,3512407,627,7637,2772,4865,AEB
60,Estado de S„o Paulo,6274,Corumbata√≠,35,3512704,627,3514,914,2600,AEB
60,Estado de S„o Paulo,6275,Cosm√≥polis,35,3512803,627,8798,3707,5091,AEB
60,Estado de S„o Paulo,6276,Iracem√°polis,35,3521408,627,5836,3069,2767,AEB
60,Estado de S„o Paulo,6277,Itirapina,35,3523602,627,8086,3540,4546,AEB
60,Estado de S„o Paulo,6278,Limeira,35,3526902,627,60719,45256,15463,AEB
60,Estado de S„o Paulo,6279,Nova Odessa,35,3533403,627,5710,3098,2612,AEB
60,Estado de S„o Paulo,6280,Rio Claro,35,3543907,628,60681,49484,11197,AEB
60,Estado de S„o Paulo,6281,Santa Gertrudes,35,3546702,628,5130,2343,2787,AEB
60,Estado de S„o Paulo,6300,√Åguas de S√£o Pedro,35,3500600,630,585,585,,AEB
60,Estado de S„o Paulo,6301,Anhembi,35,3502309,630,3135,1223,1912,AEB
60,Estado de S„o Paulo,6302,Bofete,35,3506904,630,5601,1240,4361,AEB
60,Estado de S„o Paulo,6303,Capivari,35,3510401,630,19725,11615,8110,AEB
60,Estado de S„o Paulo,6304,Cerquilho,35,3511508,630,5995,2498,3497,AEB
60,Estado de S„o Paulo,6305,Charqueada,35,3511706,630,6801,1395,5406,AEB
60,Estado de S„o Paulo,6306,Conchas,35,3512308,630,9727,4608,5119,AEB
60,Estado de S„o Paulo,6307,Laranjal Paulista,35,3526407,630,12881,6341,6540,AEB
60,Estado de S„o Paulo,6308,Pereiras,35,3537503,630,5778,1406,4372,AEB
60,Estado de S„o Paulo,6309,Piracicaba,35,3538709,630,116190,82303,33887,AEB
60,Estado de S„o Paulo,6310,Porangaba,35,3540507,631,8361,1670,6691,AEB
60,Estado de S„o Paulo,6312,Rio das Pedras,35,3544004,631,9121,2880,6241,AEB
60,Estado de S„o Paulo,6313,Santa B√°rbara d'Oeste,35,3545803,631,22625,13571,9054,AEB
60,Estado de S„o Paulo,6314,Santa Maria da Serra,35,3547007,631,2232,807,1425,AEB
60,Estado de S„o Paulo,6315,S√£o Pedro,35,3550407,631,9446,4474,4972,AEB
60,Estado de S„o Paulo,6316,Tiet√™,35,3554508,631,18157,9132,9025,AEB
60,Estado de S„o Paulo,6320,Angatuba,35,3502200,632,15055,3338,11717,AEB
60,Estado de S„o Paulo,6321,Buri,35,3508009,632,8848,2846,6002,AEB
60,Estado de S„o Paulo,6322,Ces√°rio Lange,35,3511607,632,5117,974,4143,AEB
60,Estado de S„o Paulo,6323,Guare√≠,35,3518503,632,7019,1119,5900,AEB
60,Estado de S„o Paulo,6324,Itaber√°,35,3521705,632,12099,2022,10077,AEB
60,Estado de S„o Paulo,6325,Ita√≠,35,3521804,632,12196,1601,10595,AEB
60,Estado de S„o Paulo,6326,Itapetininga,35,3522307,632,47800,30403,17397,AEB
60,Estado de S„o Paulo,6327,Itapeva,35,3522406,632,33860,14335,19525,AEB
60,Estado de S„o Paulo,6328,Itarar√©,35,3523206,632,23671,12812,10859,AEB
60,Estado de S„o Paulo,6329,Paranapanema,35,3535804,632,7196,1713,5483,AEB
60,Estado de S„o Paulo,6330,Sarapu√≠,35,3551108,633,4978,899,4079,AEB
60,Estado de S„o Paulo,6331,Tatu√≠,35,3554003,633,31702,22822,8880,AEB
60,Estado de S„o Paulo,6340,Fartura,35,3515400,634,13047,3874,9173,AEB
60,Estado de S„o Paulo,6341,Itaporanga,35,3522802,634,18127,2780,15347,AEB
60,Estado de S„o Paulo,6342,Ribeir√£o Vermelho do Sul,35,3543501,634,5620,894,4726,AEB
60,Estado de S„o Paulo,6343,Taquarituba,35,3553807,634,11958,3413,8545,AEB
60,Estado de S„o Paulo,6344,Tagua√≠,35,3553005,634,4815,738,4077,AEB
60,Estado de S„o Paulo,6350,Buritizal,35,3508207,635,3993,947,3046,AEB
60,Estado de S„o Paulo,6351,Franca,35,3516200,635,68027,49150,18877,AEB
60,Estado de S„o Paulo,6352,Guapu√£,35,3513207,635,6672,793,5879,AEB
60,Estado de S„o Paulo,6353,Guar√°,35,3517703,635,11680,5965,5715,AEB
60,Estado de S„o Paulo,6354,Igarapava,35,3520103,635,27470,9955,17515,AEB
60,Estado de S„o Paulo,6355,Itirapu√£,35,3523701,635,5208,1556,3652,AEB
60,Estado de S„o Paulo,6356,Ituverava,35,3524105,635,26388,12915,13473,AEB
60,Estado de S„o Paulo,6357,Patroc√≠nio Paulista,35,3536307,635,9182,3039,6143,AEB
60,Estado de S„o Paulo,6358,Pedregulho,35,3537008,635,15418,4008,11410,AEB
60,Estado de S„o Paulo,6359,Rifaina,35,3543600,635,3970,1024,2946,AEB
60,Estado de S„o Paulo,6360,S√£o Jos√© da Bela Vista,35,3549508,636,7036,1715,5321,AEB
60,Estado de S„o Paulo,6370,Altin√≥polis,35,3501004,637,10901,3812,7089,AEB
60,Estado de S„o Paulo,6371,Barrinha,35,3505609,637,6636,3548,3088,AEB
60,Estado de S„o Paulo,6372,Batatais,35,3505906,637,26812,15266,11546,AEB
60,Estado de S„o Paulo,6373,Brodowski,35,3507803,637,8752,3362,5390,AEB
60,Estado de S„o Paulo,6374,C√°ssia dos Coqueiros,35,3510906,637,2704,426,2278,AEB
60,Estado de S„o Paulo,6375,Cajuru,35,3509403,637,13737,5267,8470,AEB
60,Estado de S„o Paulo,6376,Cravinhos,35,3513108,637,13838,6294,7544,AEB
60,Estado de S„o Paulo,6377,Ipu√£,35,3521309,637,10675,3049,7626,AEB
60,Estado de S„o Paulo,6378,Jardin√≥polis,35,3525102,637,16652,7533,9092,AEB
60,Estado de S„o Paulo,6379,Lu√≠s Ant√¥nio,35,3527603,637,3977,484,3493,AEB
60,Estado de S„o Paulo,6380,Nuporanga,35,3533601,638,5681,1413,4268,AEB
60,Estado de S„o Paulo,6381,Orl√¢ndia,35,3534302,638,12244,6898,5346,AEB
60,Estado de S„o Paulo,6382,Ribeir√£o Preto,35,3543402,638,147361,119429,27932,AEB
60,Estado de S„o Paulo,6383,Sales Oliveira,35,3544905,638,7992,2307,5685,AEB
60,Estado de S„o Paulo,6384,Santa Rita do Passa Quatro,35,3547502,638,18326,7839,10487,AEB
60,Estado de S„o Paulo,6385,Santa Rosa de Viterbo,35,3547601,638,10727,4411,6316,AEB
60,Estado de S„o Paulo,6386,Santo Ant√¥nio da Alegria,35,3547908,638,4272,1330,2942,AEB
60,Estado de S„o Paulo,6387,S√£o Joaquim da Barra,35,3549409,638,20189,13853,6336,AEB
60,Estado de S„o Paulo,6388,S√£o Sim√£o,35,3550902,638,13800,5742,8058,AEB
60,Estado de S„o Paulo,6389,Serra Azul,35,3551405,638,4610,1585,3025,AEB
60,Estado de S„o Paulo,6390,Serrana,35,3551504,639,7412,3210,4202,AEB
60,Estado de S„o Paulo,6391,Sert√£ozinho,35,3551702,639,26441,13758,12683,AEB
60,Estado de S„o Paulo,6400,Araraquara,35,3503208,640,82898,60591,22307,AEB
60,Estado de S„o Paulo,6401,C√¢ndido Rodrigues,35,3510104,640,2081,578,1503,AEB
60,Estado de S„o Paulo,6402,Guariba,35,3518602,640,9081,4663,4418,AEB
60,Estado de S„o Paulo,6403,Jaboticabal,35,3524303,640,33772,20610,13162,AEB
60,Estado de S„o Paulo,6404,Mat√£o,35,3529302,640,22251,8229,14022,AEB
60,Estado de S„o Paulo,6405,Monte Alto,35,3531308,640,16919,8567,8352,AEB
60,Estado de S„o Paulo,6406,Prad√≥polis,35,3540903,640,4632,1262,3370,AEB
60,Estado de S„o Paulo,6407,Rinc√£o,35,3543709,640,6564,3152,3412,AEB
60,Estado de S„o Paulo,6408,Santa L√∫cia,35,3546900,640,3378,1014,2364,AEB
60,Estado de S„o Paulo,6409,Taia√ßu,35,3553104,640,2836,869,1967,AEB
60,Estado de S„o Paulo,6410,Tai√∫va,35,3553203,641,4358,1750,2608,AEB
60,Estado de S„o Paulo,6411,Taquaritinga,35,3553708,641,24417,12981,11436,AEB
60,Estado de S„o Paulo,6412,Vista Alegre do Alto,35,3556909,641,2560,574,1986,AEB
60,Estado de S„o Paulo,6420,Barra Bonita,35,3505302,642,14558,8404,6154,AEB
60,Estado de S„o Paulo,6421,Borac√©ia,35,3507308,642,4412,296,4116,AEB
60,Estado de S„o Paulo,6422,Brotas,35,3507902,642,13126,3958,9168,AEB
60,Estado de S„o Paulo,6423,Dois C√≥rregos,35,3514106,642,14619,7567,7052,AEB
60,Estado de S„o Paulo,6424,Dourado,35,3514304,642,5640,2429,3211,AEB
60,Estado de S„o Paulo,6425,Ibat√©,35,3519303,642,6322,1966,4356,AEB
60,Estado de S„o Paulo,6426,Igara√ßu do Tiet√™,35,3520004,642,7333,3537,3796,AEB
60,Estado de S„o Paulo,6427,Itapu√≠,35,3522901,642,9931,3882,6049,AEB
60,Estado de S„o Paulo,6428,Ja√∫,35,3525300,642,54161,31885,22276,AEB
60,Estado de S„o Paulo,6429,Macatuba,35,3528007,642,9043,1205,7838,AEB
60,Estado de S„o Paulo,6430,Mineiros do Tiet√™,35,3529807,643,5379,2252,3127,AEB
60,Estado de S„o Paulo,6431,Pederneiras,35,3536703,643,19578,8748,10830,AEB
60,Estado de S„o Paulo,6432,Ribeir√£o Bonito,35,3542909,643,6855,2994,3861,AEB
60,Estado de S„o Paulo,6433,S√£o Carlos,35,3548906,643,62045,50851,11194,AEB
60,Estado de S„o Paulo,6434,Torrinha,35,3554706,643,6568,2998,3570,AEB
60,Estado de S„o Paulo,6440,Agudos,35,3500709,644,17075,7493,9582,AEB
60,Estado de S„o Paulo,6441,Arei√≥polis,35,3503604,644,5368,928,4440,AEB
60,Estado de S„o Paulo,6442,Avar√©,35,3504503,644,36689,21120,15569,AEB
60,Estado de S„o Paulo,6443,Botucatu,35,3507506,644,44767,34747,10020,AEB
60,Estado de S„o Paulo,6444,Cerqueira C√©sar,35,3511409,644,11595,4891,6704,AEB
60,Estado de S„o Paulo,6445,Itatinga,35,3523503,644,6843,1882,4961,AEB
60,Estado de S„o Paulo,6446,Len√ß√≥is Paulista,35,3526803,644,16602,7091,9511,AEB
60,Estado de S„o Paulo,6447,Pardinho,35,3536109,644,2579,560,2019,AEB
60,Estado de S„o Paulo,6448,Santa B√°rbara do Rio Pardo,35,3500550,644,5078,1477,3601,AEB
60,Estado de S„o Paulo,6449,S√£o Manuel,35,3550100,644,28941,10785,18156,AEB
60,Estado de S„o Paulo,6460,Bernardino de Campos,35,3506300,646,10865,5375,5490,AEB
60,Estado de S„o Paulo,6461,Chavantes,35,3557204,646,12651,4222,8429,AEB
60,Estado de S„o Paulo,6462,Ipaussu,35,3520905,646,11723,4103,7620,AEB
60,Estado de S„o Paulo,6463,Manduri,35,3528601,646,4667,1689,2978,AEB
60,Estado de S„o Paulo,6464,√ìleo,35,3533809,646,6258,1115,5143,AEB
60,Estado de S„o Paulo,6465,Piraju,35,3538808,646,24202,11028,13174,AEB
60,Estado de S„o Paulo,6466,Sarutai√°,35,3551207,646,5602,806,4796,AEB
60,Estado de S„o Paulo,6467,Timburi,35,3554607,646,5760,858,4902,AEB
60,Estado de S„o Paulo,6470,Altair,35,3500907,647,2733,822,1911,AEB
60,Estado de S„o Paulo,6471,Barretos,35,3505500,647,59204,40511,18693,AEB
60,Estado de S„o Paulo,6472,Bebedouro,35,3506102,647,31961,18865,13096,AEB
60,Estado de S„o Paulo,6473,Cajobi,35,3509304,647,7999,2262,5737,AEB
60,Estado de S„o Paulo,6474,Colina,35,3512001,647,14308,5322,8986,AEB
60,Estado de S„o Paulo,6475,Col√¥mbia,35,3512100,647,5149,713,4436,AEB
60,Estado de S„o Paulo,6476,Gua√≠ra,35,3517406,647,21561,7487,14074,AEB
60,Estado de S„o Paulo,6477,Guaraci,35,3517901,647,7916,3494,4422,AEB
60,Estado de S„o Paulo,6478,Ic√©m,35,3519808,647,4664,2249,2415,AEB
60,Estado de S„o Paulo,6479,Jaborandi,35,3524204,647,7511,2059,5452,AEB
60,Estado de S„o Paulo,6480,Miguel√≥polis,35,3529708,648,17129,4994,12135,AEB
60,Estado de S„o Paulo,6481,Monte Azul Paulista,35,3531506,648,10124,4859,5265,AEB
60,Estado de S„o Paulo,6482,Morro Agudo,35,3531902,648,18083,5628,12455,AEB
60,Estado de S„o Paulo,6483,Nova Granada,35,3533007,648,15910,6119,9791,AEB
60,Estado de S„o Paulo,6484,Ol√≠mpia,35,3533908,648,28549,15371,13178,AEB
60,Estado de S„o Paulo,6485,Palestina,35,3535002,648,14487,3579,10908,AEB
60,Estado de S„o Paulo,6486,Para√≠so,35,3535705,648,4965,708,4257,AEB
60,Estado de S„o Paulo,6487,Paulo de Faria,35,3536604,648,13805,3370,10435,AEB
60,Estado de S„o Paulo,6488,Pirangi,35,3539004,648,6031,2051,3980,AEB
60,Estado de S„o Paulo,6489,Pitangueiras,35,3539509,648,14712,5981,8731,AEB
60,Estado de S„o Paulo,6490,Pontal,35,3540200,649,13334,4563,8771,AEB
60,Estado de S„o Paulo,6491,Riol√¢ndia,35,3544202,649,8416,2402,6014,AEB
60,Estado de S„o Paulo,6492,Sever√≠nia,35,3551900,649,7116,1442,5674,AEB
60,Estado de S„o Paulo,6493,Terra Roxa,35,3554409,649,7842,1984,5858,AEB
60,Estado de S„o Paulo,6494,Viradouro,35,3556800,649,8623,3953,4670,AEB
60,Estado de S„o Paulo,6500,Adolfo,35,3500204,650,3774,839,2935,AEB
60,Estado de S„o Paulo,6501,√Ålvares Florence,35,3501202,650,8972,1128,7844,AEB
60,Estado de S„o Paulo,6502,Am√©rico de Campos,35,3501806,650,9034,1626,7408,AEB
60,Estado de S„o Paulo,6503,Auriflama,35,3504206,650,13437,2685,10752,AEB
60,Estado de S„o Paulo,6504,B√°lsamo,35,3504800,650,6980,2308,4672,AEB
60,Estado de S„o Paulo,6505,Borboleta,35,3504602,650,3661,372,3289,AEB
60,Estado de S„o Paulo,6506,Buritama,35,3508108,650,6241,2140,4101,AEB
60,Estado de S„o Paulo,6507,Cardoso,35,3510708,650,13573,2622,10951,AEB
60,Estado de S„o Paulo,6508,Cedral,35,3511300,650,9162,1794,7368,AEB
60,Estado de S„o Paulo,6509,Cosmorama,35,3512902,650,10893,1568,9325,AEB
60,Estado de S„o Paulo,6510,Floreal,35,3515905,651,4194,770,3424,AEB
