uf60,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,name_bairro_1960,tipo,zona_cod,zona,pagina,fonte
21,2154,Belo Jardim,07,Xucuru,,distrito,218,Zona do Ágreste,70,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2155,Bezerros,01,Bezerros,,distrito,215,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2156,Bom Conselho,01,Bom Conselho,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2156,Bom Conselho,05,Machndos,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2156,Bom Conselho,07,Iatecá,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2156,Bom Conselho,15,Teresinha,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2156,Bom Conselho,21,Rnínha Isabel,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2157,Bom Jardim,01,Bom Jardim,,distrito,215,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2158,Brejo da Madre de Deus,01,Brejo da Madre de Deus,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2158,Brejo da Madre de Deus,05,Jataúba,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2159,Camocim de São Félix,01,Camocim de São Félix,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2160,Canhotinho,01,Canhotinho,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2160,Canhotinho,03,Calçado,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2160,Canhotinho,07,Paquevira,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2161,Caruaru,01,Caruaru,,distrito,216,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2161,Caruaru,07,Lajedo do Cedro,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2162,Correntes,01,Correntes,,distrito,216,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2162,Correntes,03,Igapó Aba A Aa A ERA Aa,,distrito,218,Zona do Ágreste,71,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2163,Cupira,01,Cupira,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2164,Garanhuns,01,Garanhuns,,distrito,216,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2164,Garanhuns,03,Brejão,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2164,Garanhuns,05,Coetés e”,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2164,Garanhuns,07,Ifoatama,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2164,Garanhuns,13,Paronatama,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2164,Garanhuns,15,São JOÃO Sacatocvacvn,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2165,Glória do Goitá,01,Glória do Goitá,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2165,Glória do Goitá,03,Apoti e”,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2165,Glória do Goitá,07,Feira NOVO,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2166,Gravatá,01,Gravatá,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2166,Gravatá,03,Chã Grando aca,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2166,Gravatá,07,Uruçu-Mirim,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2167,João Alfredo,01,João Alfredo,,distrito,216,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2167,João Alfredo,03,Salgadinho,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2168,Jurema,01,Jurema,,distrito,216,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2168,Jurema,03,Sonto ántônio das Queimadas,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2169,Lagoa dos Gatos,01,Lagoa dos Gatos,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2169,Lagoa dos Gatos,03,Lugoa do Sousa,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2170,Lajedo,01,Lajedo,,distrito,218,Zona do Ágreste,72,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,01,Limoeiro,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,03,Ameixas,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,05,Bengalas,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,07,Cumaru,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,09,Passiro,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2171,Limoeiro,11,Urucuba Cau,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2172,Orobó,01,Orobó,,distrito,217,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2173,Palmeirina,01,Palmeirina,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2174,Panelas,01,Panelas,,distrito,217,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2175,Pesqueira,01,Pesqueira,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2175,Pesqueira,07,Kutuca Naa,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2175,Pesqueira,09,Salóbro,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2176,Poção,01,Poção,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2177,Riacho das Almas,01,Riacho das Almas,,distrito,217,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2177,Riacho das Almas,05,Trapiá,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2178,Sanharó,01,Sanharó,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2178,Sanharó,03,Jenipapo,,distrito,218,Zona do Ágreste,73,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2179,Santa Cruz do Capibaribe,01,Santa Cruz do Capibaribe,,distrito,217,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2180,São Bento do Una,01,São Bento do Una,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2180,São Bento do Una,03,CADADABS een ea,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2180,São Bento do Una,05,Cachoeirinha,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2180,São Bento do Una,07,Capoeiras,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2180,São Bento do Una,09,Espírito Santo,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2181,São Caitano,01,São Caitano,,distrito,218,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2181,São Caitano,03,PACALNDHO eaat,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2182,São Joaquim do Monte,01,São Joaquim do Monte,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2182,São Joaquim do Monte,03,Batateira,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2183,Surubim,01,Surubim,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2183,Surubim,05,Vertentes do Lerio,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2184,Taquaritinga do Norte,01,Taquaritinga do Norte,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2184,Taquaritinga do Norte,03,Grovatá de Jaburu,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2185,Toritama,01,Toritama,,distrito,218,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2186,Vertentes,01,Vertentes,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2186,Vertentes,03,Gandrga,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2186,Vertentes,05,Frui Higuelinho,,distrito,218,Zona do Ágreste,74,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2190,Belém de São Francisco,01,Belém de São Francisco,,distrito,219,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
21,2191,Cabrobó,01,Cabrobó,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2191,Cabrobó,03,Orocó,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2192,Floresta,01,Floresta,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2192,Floresta,05,Carnaubeira,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2192,Floresta,07,Carqueja,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2192,Floresta,09,Segundo,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2193,Petrolândia,01,Petrolândia,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2194,Petrolina,01,Petrolina,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2194,Petrolina,03,Alrânio,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2194,Petrolina,07,Rajada sa,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2195,Santa Maria da Boa Vista,01,Santa Maria da Boa Vista,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
21,2195,Santa Maria da Boa Vista,03,Jutaí,,distrito,219,Zona do Sertão do São Francisco,78,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
