dataset,coluna,tipo_atual,tipo_alvo,n,nonnum,frac,lz,mn,mx
2022_tracts_indigenas,pessoas_V02295,int32,int32,441637,0,0,0,0,61
2022_tracts_indigenas,pessoas_V02296,int32,int32,449231,0,0,0,0,35
2022_tracts_indigenas,pessoas_V02297,int32,int32,449649,0,0,0,0,20
2022_tracts_indigenas,pessoas_V02298,int32,int32,450009,0,0,0,0,8
2022_tracts_indigenas,pessoas_V02299,int32,int32,444392,0,0,0,0,40
2022_tracts_indigenas,pessoas_V02300,int32,int32,449682,0,0,0,0,8
2022_tracts_indigenas,pessoas_V02301,int32,int32,449137,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02302,int32,int32,450035,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02303,int32,int32,444354,0,0,0,0,42
2022_tracts_indigenas,pessoas_V02304,int32,int32,449623,0,0,0,0,15
2022_tracts_indigenas,pessoas_V02305,int32,int32,449543,0,0,0,0,10
2022_tracts_indigenas,pessoas_V02306,int32,int32,450039,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02307,int32,int32,444014,0,0,0,0,36
2022_tracts_indigenas,pessoas_V02308,int32,int32,449610,0,0,0,0,12
2022_tracts_indigenas,pessoas_V02309,int32,int32,449638,0,0,0,0,9
2022_tracts_indigenas,pessoas_V02310,int32,int32,450037,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02311,int32,int32,443911,0,0,0,0,40
2022_tracts_indigenas,pessoas_V02312,int32,int32,449581,0,0,0,0,13
2022_tracts_indigenas,pessoas_V02313,int32,int32,449718,0,0,0,0,13
2022_tracts_indigenas,pessoas_V02314,int32,int32,450040,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02315,int32,int32,443887,0,0,0,0,38
2022_tracts_indigenas,pessoas_V02316,int32,int32,449544,0,0,0,0,14
2022_tracts_indigenas,pessoas_V02317,int32,int32,449767,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02318,int32,int32,450049,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02319,int32,int32,443964,0,0,0,0,31
2022_tracts_indigenas,pessoas_V02320,int32,int32,449508,0,0,0,0,23
2022_tracts_indigenas,pessoas_V02321,int32,int32,449795,0,0,0,0,9
2022_tracts_indigenas,pessoas_V02322,int32,int32,450039,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02323,int32,int32,444454,0,0,0,0,41
2022_tracts_indigenas,pessoas_V02324,int32,int32,449697,0,0,0,0,13
2022_tracts_indigenas,pessoas_V02325,int32,int32,449172,0,0,0,0,27
2022_tracts_indigenas,pessoas_V02326,int32,int32,450013,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02327,int32,int32,444331,0,0,0,0,53
2022_tracts_indigenas,pessoas_V02328,int32,int32,449644,0,0,0,0,10
2022_tracts_indigenas,pessoas_V02329,int32,int32,449538,0,0,0,0,9
2022_tracts_indigenas,pessoas_V02330,int32,int32,450036,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02331,int32,int32,444272,0,0,0,0,31
2022_tracts_indigenas,pessoas_V02332,int32,int32,449608,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02333,int32,int32,449673,0,0,0,0,9
2022_tracts_indigenas,pessoas_V02334,int32,int32,450028,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02335,int32,int32,443978,0,0,0,0,36
2022_tracts_indigenas,pessoas_V02336,int32,int32,449580,0,0,0,0,12
2022_tracts_indigenas,pessoas_V02337,int32,int32,449732,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02338,int32,int32,450025,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02339,int32,int32,443965,0,0,0,0,37
2022_tracts_indigenas,pessoas_V02340,int32,int32,449555,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02341,int32,int32,449745,0,0,0,0,10
2022_tracts_indigenas,pessoas_V02342,int32,int32,450048,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02343,int32,int32,444087,0,0,0,0,33
2022_tracts_indigenas,pessoas_V02344,int32,int32,449542,0,0,0,0,12
2022_tracts_indigenas,pessoas_V02345,int32,int32,449776,0,0,0,0,13
2022_tracts_indigenas,pessoas_V02346,int32,int32,450056,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02347,int32,int32,432010,0,0,0,0,41
2022_tracts_indigenas,pessoas_V02348,int32,int32,365174,0,0,0,0,448
2022_tracts_indigenas,pessoas_V02349,int32,int32,449933,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02350,int32,int32,450014,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02351,int32,int32,450013,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02352,int32,int32,449774,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02353,int32,int32,449697,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02354,int32,int32,449811,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02355,int32,int32,449491,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02356,int32,int32,449426,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02357,int32,int32,449152,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02358,int32,int32,448756,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02359,int32,int32,446816,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02360,int32,int32,449924,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02361,int32,int32,450031,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02362,int32,int32,450015,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02363,int32,int32,449836,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02364,int32,int32,449727,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02365,int32,int32,449782,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02366,int32,int32,449527,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02367,int32,int32,449361,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02368,int32,int32,449029,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02369,int32,int32,448574,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02370,int32,int32,446647,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02371,int32,int32,449837,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02372,int32,int32,449997,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02373,int32,int32,449970,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02374,int32,int32,449769,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02375,int32,int32,449581,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02376,int32,int32,449692,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02377,int32,int32,449252,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02378,int32,int32,449027,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02379,int32,int32,448526,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02380,int32,int32,448116,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02381,int32,int32,445569,0,0,0,0,10
2022_tracts_indigenas,pessoas_V02382,int32,int32,449928,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02383,int32,int32,450017,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02384,int32,int32,449992,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02385,int32,int32,449866,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02386,int32,int32,449796,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02387,int32,int32,449808,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02388,int32,int32,449555,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02389,int32,int32,449517,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02390,int32,int32,449318,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02391,int32,int32,448891,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02392,int32,int32,447051,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02393,int32,int32,449792,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02394,int32,int32,449166,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02395,int32,int32,448034,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02396,int32,int32,445760,0,0,0,0,8
2022_tracts_indigenas,pessoas_V02397,int32,int32,449803,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02398,int32,int32,449222,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02399,int32,int32,447911,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02400,int32,int32,445514,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02401,int32,int32,449642,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02402,int32,int32,448938,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02403,int32,int32,446932,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02404,int32,int32,444144,0,0,0,0,11
2022_tracts_indigenas,pessoas_V02405,int32,int32,449769,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02406,int32,int32,449333,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02407,int32,int32,448330,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02408,int32,int32,446074,0,0,0,0,8
2022_tracts_indigenas,pessoas_V02409,int32,int32,450001,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02410,int32,int32,450051,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02411,int32,int32,450042,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02412,int32,int32,449847,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02413,int32,int32,449775,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02414,int32,int32,449883,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02415,int32,int32,449670,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02416,int32,int32,449666,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02417,int32,int32,449553,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02418,int32,int32,449327,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02419,int32,int32,448326,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02420,int32,int32,450017,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02421,int32,int32,450051,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02422,int32,int32,450059,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02423,int32,int32,450005,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02424,int32,int32,450007,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02425,int32,int32,450013,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02426,int32,int32,449897,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02427,int32,int32,449827,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02428,int32,int32,449668,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02429,int32,int32,449472,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02430,int32,int32,448317,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02431,int32,int32,450010,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02432,int32,int32,450057,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02433,int32,int32,450045,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02434,int32,int32,449899,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02435,int32,int32,449811,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02436,int32,int32,449859,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02437,int32,int32,449706,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02438,int32,int32,449621,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02439,int32,int32,449454,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02440,int32,int32,449202,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02441,int32,int32,448213,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02442,int32,int32,450001,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02443,int32,int32,450062,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02444,int32,int32,450058,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02445,int32,int32,450024,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02446,int32,int32,450000,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02447,int32,int32,450011,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02448,int32,int32,449897,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02449,int32,int32,449808,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02450,int32,int32,449640,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02451,int32,int32,449418,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02452,int32,int32,448198,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02453,int32,int32,449947,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02454,int32,int32,450039,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02455,int32,int32,450018,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02456,int32,int32,449850,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02457,int32,int32,449681,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02458,int32,int32,449800,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02459,int32,int32,449502,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02460,int32,int32,449416,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02461,int32,int32,449157,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02462,int32,int32,448906,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02463,int32,int32,447503,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02464,int32,int32,449974,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02465,int32,int32,450045,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02466,int32,int32,450038,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02467,int32,int32,450002,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02468,int32,int32,449979,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02469,int32,int32,449976,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02470,int32,int32,449820,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02471,int32,int32,449674,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02472,int32,int32,449405,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02473,int32,int32,449237,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02474,int32,int32,447680,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02475,int32,int32,449998,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02476,int32,int32,450053,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02477,int32,int32,450032,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02478,int32,int32,449923,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02479,int32,int32,449846,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02480,int32,int32,449873,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02481,int32,int32,449734,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02482,int32,int32,449736,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02483,int32,int32,449626,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02484,int32,int32,449400,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02485,int32,int32,448417,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02486,int32,int32,450014,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02487,int32,int32,450052,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02488,int32,int32,450047,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02489,int32,int32,450027,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02490,int32,int32,450032,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02491,int32,int32,450022,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02492,int32,int32,449900,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02493,int32,int32,449862,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02494,int32,int32,449757,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02495,int32,int32,449552,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02496,int32,int32,448491,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02497,int32,int32,449919,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02498,int32,int32,449368,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02499,int32,int32,448765,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02500,int32,int32,447672,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02501,int32,int32,449952,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02502,int32,int32,449853,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02503,int32,int32,449243,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02504,int32,int32,447779,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02505,int32,int32,449937,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02506,int32,int32,449418,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02507,int32,int32,448673,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02508,int32,int32,447470,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02509,int32,int32,449946,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02510,int32,int32,449862,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02511,int32,int32,449197,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02512,int32,int32,447625,0,0,0,0,8
2022_tracts_indigenas,pessoas_V02513,int32,int32,449833,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02514,int32,int32,449197,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02515,int32,int32,448030,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02516,int32,int32,446535,0,0,0,0,7
2022_tracts_indigenas,pessoas_V02517,int32,int32,449882,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02518,int32,int32,449786,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02519,int32,int32,448765,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02520,int32,int32,446977,0,0,0,0,6
2022_tracts_indigenas,pessoas_V02521,int32,int32,449909,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02522,int32,int32,449489,0,0,0,0,4
2022_tracts_indigenas,pessoas_V02523,int32,int32,448966,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02524,int32,int32,447821,0,0,0,0,5
2022_tracts_indigenas,pessoas_V02525,int32,int32,449940,0,0,0,0,0
2022_tracts_indigenas,pessoas_V02526,int32,int32,449914,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02527,int32,int32,449357,0,0,0,0,3
2022_tracts_indigenas,pessoas_V02528,int32,int32,448006,0,0,0,0,5
2022_tracts_obitos,code_region,int32,int32,458772,0,0,0,1,5
2022_tracts_obitos,name_region,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_state,int32,int32,458772,0,0,0,11,53
2022_tracts_obitos,name_state,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_intermediate,int32,int32,458772,0,0,0,1101,5301
2022_tracts_obitos,name_intermediate,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_immediate,int32,int32,458772,0,0,0,110001,530001
2022_tracts_obitos,name_immediate,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_urban_concentration,int32,int32,255506,0,0,0,1100122,5300108
2022_tracts_obitos,name_urban_concentration,string,string,255506,255506,0,0,,
2022_tracts_obitos,code_muni,int32,int32,458772,0,0,0,1100015,5300108
2022_tracts_obitos,name_muni,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_district,int32,int32,458772,0,0,0,110001505,530010805
2022_tracts_obitos,name_district,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_subdistrict,double,double,458772,0,0,0,11000150500,53001080544
2022_tracts_obitos,name_subdistrict,string,string,69735,69735,0,0,,
2022_tracts_obitos,code_neighborhood,double,double,165353,0,0,0,1100015001,5218300013
2022_tracts_obitos,name_neighborhood,string,string,165353,165256,0,0,1,34
2022_tracts_obitos,code_nucleo_urbano,double,double,12146,0,0,0,1100015001,5300108039
2022_tracts_obitos,name_nucleo_urbano,string,string,12146,12142,0,0,1,3
2022_tracts_obitos,code_favela,double,double,33262,0,0,0,11000490002,53001080096
2022_tracts_obitos,name_favela,string,string,33262,33262,0,7,,
2022_tracts_obitos,code_aglomerado,double,double,30616,0,0,0,110001500003,530010800331
2022_tracts_obitos,name_aglomerado,string,string,30616,30616,0,0,,
2022_tracts_obitos,code_tract,double,double,458772,0,0,0,110001505000002,530010805440143
2022_tracts_obitos,code_situacao,int32,int32,458772,0,0,0,1,8
2022_tracts_obitos,situacao,string,string,458772,458772,0,0,,
2022_tracts_obitos,code_type,int32,int32,458772,0,0,0,0,9
2022_tracts_obitos,area_km2,double,double,458772,0,458772,0,0.0001503,19333.1754678
2022_tracts_obitos,CD_SETOR,double,double,458772,0,0,0,110001505000002,530010805440143
2022_tracts_obitos,CD_SIT,int32,int32,458772,0,0,0,1,8
2022_tracts_obitos,CD_TIPO,int32,int32,458772,0,0,0,0,9
2022_tracts_obitos,CD_REGIAO,int32,int32,458772,0,0,0,1,5
2022_tracts_obitos,NM_REGIAO,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_UF,int32,int32,458772,0,0,0,11,53
2022_tracts_obitos,NM_UF,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_MUN,int32,int32,458772,0,0,0,1100015,5300108
2022_tracts_obitos,NM_MUN,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_DIST,int32,int32,458772,0,0,0,110001505,530010805
2022_tracts_obitos,NM_DIST,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_SUBDIST,double,double,458772,0,0,0,11000150500,53001080544
2022_tracts_obitos,NM_SUBDIST,string,string,69735,69735,0,0,,
2022_tracts_obitos,CD_BAIRRO,double,double,165353,0,0,0,1100015001,5218300013
2022_tracts_obitos,NM_BAIRRO,string,string,165353,165256,0,0,1,34
2022_tracts_obitos,CD_NU,double,double,12146,0,0,0,1100015001,5300108039
2022_tracts_obitos,NM_NU,string,string,12146,12142,0,0,1,3
2022_tracts_obitos,CD_FCU,double,double,33262,0,0,0,11000490002,53001080096
2022_tracts_obitos,NM_FCU,string,string,33262,33262,0,7,,
2022_tracts_obitos,CD_AGLOM,double,double,30616,0,0,0,110001500003,530010800331
2022_tracts_obitos,NM_AGLOM,string,string,30616,30616,0,0,,
2022_tracts_obitos,CD_RGINT,int32,int32,458772,0,0,0,1101,5301
2022_tracts_obitos,NM_RGINT,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_RGI,int32,int32,458772,0,0,0,110001,530001
2022_tracts_obitos,NM_RGI,string,string,458772,458772,0,0,,
2022_tracts_obitos,CD_CONCURB,int32,int32,255506,0,0,0,1100122,5300108
2022_tracts_obitos,NM_CONCURB,string,string,255506,255506,0,0,,
2022_tracts_obitos,V01224,int32,int32,391508,0,0,0,0,92
2022_tracts_obitos,V01225,int32,int32,450086,0,0,0,3,1753
2022_tracts_obitos,V01226,int32,int32,348751,0,0,0,0,58
2022_tracts_obitos,V01227,int32,int32,326520,0,0,0,0,43
2022_tracts_obitos,V01228,int32,int32,438076,0,0,0,0,9
2022_tracts_obitos,V01229,int32,int32,444699,0,0,0,0,4
2022_tracts_obitos,V01230,int32,int32,442667,0,0,0,0,5
2022_tracts_obitos,V01231,int32,int32,416392,0,0,0,0,10
2022_tracts_obitos,V01232,int32,int32,399024,0,0,0,0,9
2022_tracts_obitos,V01233,int32,int32,402806,0,0,0,0,6
2022_tracts_obitos,V01234,int32,int32,355654,0,0,0,0,8
2022_tracts_obitos,V01235,int32,int32,327531,0,0,0,0,21
2022_tracts_obitos,V01236,int32,int32,286498,0,0,0,0,11
2022_tracts_obitos,V01237,int32,int32,261473,0,0,0,0,13
2022_tracts_obitos,V01238,int32,int32,275259,0,0,0,0,30
2022_tracts_obitos,V01239,int32,int32,440019,0,0,0,0,7
2022_tracts_obitos,V01240,int32,int32,445810,0,0,0,0,4
2022_tracts_obitos,V01241,int32,int32,444814,0,0,0,0,4
2022_tracts_obitos,V01242,int32,int32,438904,0,0,0,0,5
2022_tracts_obitos,V01243,int32,int32,434328,0,0,0,0,10
2022_tracts_obitos,V01244,int32,int32,432870,0,0,0,0,5
2022_tracts_obitos,V01245,int32,int32,399039,0,0,0,0,6
2022_tracts_obitos,V01246,int32,int32,364775,0,0,0,0,8
2022_tracts_obitos,V01247,int32,int32,319460,0,0,0,0,12
2022_tracts_obitos,V01248,int32,int32,283622,0,0,0,0,14
2022_tracts_obitos,V01249,int32,int32,279935,0,0,0,0,30
2022_tracts_obitos,V01250,int32,int32,347258,0,0,0,0,56
2022_tracts_obitos,V01251,int32,int32,421498,0,0,0,0,7
2022_tracts_obitos,V01252,int32,int32,325066,0,0,0,0,43
2022_tracts_obitos,V01253,int32,int32,425816,0,0,0,0,6
2022_tracts_obitos,V01254,int32,int32,323312,0,0,0,0,54
2022_tracts_obitos,V01255,int32,int32,441236,0,0,0,0,1259
2022_tracts_obitos,V01256,int32,int32,295180,0,0,0,0,44
2022_tracts_obitos,V01257,int32,int32,408366,0,0,0,0,465
2022_tracts_obitos,V01258,int32,int32,433833,0,0,0,0,11
2022_tracts_obitos,V01259,int32,int32,366888,0,0,0,0,217
2022_tracts_obitos,V01260,int32,int32,326495,0,0,0,0,58
2022_tracts_obitos,V01261,int32,int32,443131,0,0,0,0,1157
2022_tracts_obitos,V01262,int32,int32,438879,0,0,0,0,40
2022_tracts_obitos,V01263,int32,int32,380902,0,0,0,0,437
2022_tracts_obitos,V01264,int32,int32,265716,0,0,0,0,28
2022_tracts_obitos,V01265,int32,int32,259892,0,0,0,0,19
2022_tracts_obitos,V01266,int32,int32,260137,0,0,0,0,20
2022_tracts_obitos,V01267,int32,int32,256030,0,0,0,0,16
2022_tracts_obitos,V01268,int32,int32,257576,0,0,0,0,20
2022_tracts_obitos,V01269,int32,int32,252929,0,0,0,0,28
2022_tracts_obitos,V01270,int32,int32,257594,0,0,0,0,38
2022_tracts_obitos,V01271,int32,int32,301710,0,0,0,0,20
2022_tracts_obitos,V01272,int32,int32,323713,0,0,0,0,12
2022_tracts_obitos,V01273,int32,int32,292259,0,0,0,0,11
2022_tracts_obitos,V01274,int32,int32,314594,0,0,0,0,12
2022_tracts_obitos,V01275,int32,int32,293023,0,0,0,0,15
2022_tracts_obitos,V01276,int32,int32,316131,0,0,0,0,9
2022_tracts_obitos,V01277,int32,int32,283728,0,0,0,0,11
2022_tracts_obitos,V01278,int32,int32,307209,0,0,0,0,8
2022_tracts_obitos,V01279,int32,int32,266364,0,0,0,0,14
2022_tracts_obitos,V01280,int32,int32,285083,0,0,0,0,13
2022_tracts_obitos,V01281,int32,int32,264436,0,0,0,0,16
2022_tracts_obitos,V01282,int32,int32,281750,0,0,0,0,15
2022_tracts_obitos,V01283,int32,int32,256817,0,0,0,0,19
2022_tracts_obitos,V01284,int32,int32,267662,0,0,0,0,19
2022_tracts_obitos,V01285,int32,int32,442994,0,0,0,0,5
2022_tracts_obitos,V01286,int32,int32,414186,0,0,0,0,7
2022_tracts_obitos,V01287,int32,int32,352572,0,0,0,0,9
2022_tracts_obitos,V01288,int32,int32,281192,0,0,0,0,12
2022_tracts_obitos,V01289,int32,int32,444664,0,0,0,0,4
2022_tracts_obitos,V01290,int32,int32,439179,0,0,0,0,4
2022_tracts_obitos,V01291,int32,int32,384996,0,0,0,0,7
2022_tracts_obitos,V01292,int32,int32,291196,0,0,0,0,14
2022_tracts_obitos,V01293,int32,int32,444414,0,0,0,0,3
2022_tracts_obitos,V01294,int32,int32,416712,0,0,0,0,5
2022_tracts_obitos,V01295,int32,int32,343833,0,0,0,0,18
2022_tracts_obitos,V01296,int32,int32,271850,0,0,0,0,11
